Period,CPI,IT_Exports,Position,Seniority,Global_exp,Local_exp,Salary,GDP
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Junior,,1.0,600.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Middle,,5.0,3280.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Middle,,5.0,2900.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Middle,,3.0,2500.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Senior,,6.0,4000.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Middle,,5.0,3200.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Junior,,1.5,1500.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Junior,,0.1,550.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Junior,,0.25,283.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Middle,,4.0,2000.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Junior,,0.25,595.0,5711.16
2024.06,200.2,3210.0,"Analyst (Business, Data, System etc)",Junior,,1.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1598.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1350.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,3900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1785.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,1900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,5100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,4300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,1900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,9.0,3900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,14.0,1375.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,8000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,11.0,8000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,9.0,3200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,4000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,11.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,4750.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,1486.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.5,600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.1,420.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2250.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1309.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,2800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,7800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,13000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,4400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1550.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.1,500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,4000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,3700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,5900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,4000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.5,400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2750.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,6030.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,5100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3515.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,4000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2050.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,4000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,1300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,4700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,4300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,9.0,4500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,1500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,4300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1050.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,9.0,3553.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,4600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,4100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,3300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,4500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,6000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,1500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,4395.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,1470.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,12.0,4200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,4200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,4200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,5500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.1,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1440.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,12.0,4000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1540.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,9.0,4600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,4800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,705.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,4300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1270.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,1750.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,11.0,5950.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3150.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,2400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,7100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,6500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,750.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,550.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,6000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1935.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.25,678.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,4750.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,6000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.5,650.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.25,600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,4800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1045.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,4050.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.5,600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.25,180.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.1,480.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,12.0,6000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1880.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,1460.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,11.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2185.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,5200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3280.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,5500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.5,850.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,840.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,1971.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,1750.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,1500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,10000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,10.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,1200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,5000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,7.0,2500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,1800.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1425.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,5600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,8.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Lead,,15.0,4300.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,4207.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.25,550.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,0.1,1100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,1500.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2200.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,4100.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.5,2600.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,1792.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,4700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,3400.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,3.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Junior,,1.0,1900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,2.0,2900.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2184.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,5.0,3000.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Middle,,4.0,2700.0,5711.16
2024.12,203.5,3240.0,BA (Business Analyst),Senior,,6.0,4100.0,5711.16
